cohortDefinitionId,timeId,covariateId,mean,averageValue,sd,startDayTemporalCharacterization,endDayTemporalCharacterization
2885,1,3000285701,0.8571428571428571,0.8571428571428571,0.989743318610787,-730,-1
2885,2,3000285701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,0,30
2885,1,3001501701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3001604701,-0.7142857142857143,0.42857142857142855,0.6998542122237652,-730,-1
2885,1,3002385701,-0.7142857142857143,0.2857142857142857,0.5714285714285714,-730,-1
2885,1,3002400701,-0.7142857142857143,0.2857142857142857,0.5714285714285714,-730,-1
2885,1,3002903701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3004249701,0.8571428571428571,0.8571428571428571,0.989743318610787,-730,-1
2885,2,3004249701,-0.7142857142857143,0.5714285714285714,0.8081220356417685,0,30
2885,1,3004424701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3005025701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3005162701,-0.7142857142857143,0.2857142857142857,0.5714285714285714,-730,-1
2885,1,3005456701,0.8571428571428571,0.8571428571428571,0.989743318610787,-730,-1
2885,2,3005456701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,0,30
2885,1,3005600701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3005897701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3006270701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3006315701,-0.7142857142857143,0.2857142857142857,0.5714285714285714,-730,-1
2885,1,3006923701,-0.7142857142857143,0.42857142857142855,0.6998542122237652,-730,-1
2885,1,3008114701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3008486701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3009105701,-0.7142857142857143,0.2857142857142857,0.5714285714285714,-730,-1
2885,1,3009531701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3009542701,-0.7142857142857143,0.5714285714285714,0.8081220356417685,-730,-1
2885,1,3010813701,-0.7142857142857143,0.5714285714285714,0.8081220356417685,-730,-1
2885,1,3011152701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3011163701,-0.7142857142857143,0.5714285714285714,0.8081220356417685,-730,-1
2885,1,3011397701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3011505701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3011708701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3011961701,-0.7142857142857143,0.2857142857142857,0.5714285714285714,-730,-1
2885,1,3012516701,-0.7142857142857143,0.42857142857142855,0.6998542122237652,-730,-1
2885,1,3012888701,0.8571428571428571,0.8571428571428571,0.989743318610787,-730,-1
2885,2,3012888701,-0.7142857142857143,0.5714285714285714,0.8081220356417685,0,30
2885,1,3013115701,-0.7142857142857143,0.42857142857142855,0.6998542122237652,-730,-1
2885,1,3014749701,-0.7142857142857143,0.2857142857142857,0.5714285714285714,-730,-1
2885,1,3015183701,-0.7142857142857143,0.2857142857142857,0.5714285714285714,-730,-1
2885,1,3016258701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3017250701,-0.7142857142857143,0.42857142857142855,0.6998542122237652,-730,-1
2885,1,3017703701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3017732701,-0.7142857142857143,0.42857142857142855,0.6998542122237652,-730,-1
2885,1,3018251701,-0.7142857142857143,0.42857142857142855,0.6998542122237652,-730,-1
2885,2,3018251701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,0,30
2885,1,3018709701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3019198701,-0.7142857142857143,0.42857142857142855,0.6998542122237652,-730,-1
2885,1,3019480701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3019743701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3019900701,-0.7142857142857143,0.5714285714285714,0.8081220356417685,-730,-1
2885,1,3020076701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3020460701,-0.7142857142857143,0.42857142857142855,0.6998542122237652,-730,-1
2885,1,3020682701,-0.7142857142857143,0.42857142857142855,0.6998542122237652,-730,-1
2885,1,3020891701,-0.7142857142857143,0.7142857142857143,0.9035079029052513,-730,-1
2885,2,3020891701,-0.7142857142857143,0.42857142857142855,0.6998542122237652,0,30
2885,1,3022318701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3022891701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3023399701,-0.7142857142857143,0.2857142857142857,0.5714285714285714,-730,-1
2885,1,3023520701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3023602701,-0.7142857142857143,0.5714285714285714,0.8081220356417685,-730,-1
2885,1,3023669701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3024232701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3024594701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
2885,1,3024629701,-0.7142857142857143,0.14285714285714285,0.40406101782088427,-730,-1
