cohortDefinitionId,timeId,covariateId,mean,averageValue,sd,startDayTemporalCharacterization,endDayTemporalCharacterization
2899,1,4311114203,6.06830031698884e-4,6.06830031698884e-4,0.024634018693615596,-730,-1
2899,1,43530714203,6.06830031698884e-4,6.06830031698884e-4,0.024634018693615596,-730,-1
2899,2,4165681203,1.27753690883975e-4,1.27753690883975e-4,0.011302862953553918,0,30
2899,1,4153877203,1.51707507924721e-4,1.51707507924721e-4,0.012317009346807798,-730,-1
2899,1,441284203,6.3876845441987e-5,6.3876845441987e-5,0.007992331041280184,-730,-1
2899,1,435262203,6.3876845441987e-5,6.3876845441987e-5,0.007992331041280184,-730,-1
2899,1,195603203,3.51322649930933e-4,3.51322649930933e-4,0.01874367773687329,-730,-1
2899,2,4171917203,1.11784479523478e-4,1.11784479523478e-4,0.010572860165464637,0,30
2899,2,42538119203,1.67676719285218e-4,1.67676719285218e-4,0.012949056263593241,0,30
2899,1,4123293203,1.67676719285218e-4,1.67676719285218e-4,0.012949056263593241,-730,-1
2899,1,37110371203,7.9846056802484e-5,7.9846056802484e-5,0.008935697753492086,-730,-1
2899,1,4264033203,2.95430410169193e-4,2.95430410169193e-4,0.01718815781474341,-730,-1
2899,1,37110370203,7.9846056802484e-5,7.9846056802484e-5,0.008935697753492086,-730,-1
2899,1,4242368203,5.5892239761739e-5,5.5892239761739e-5,0.007476141119537167,-730,-1
2899,1,134304203,-3.992302840124241e-5,3.9923028401242e-5,0.006318492476127652,-730,-1
2899,1,441964203,1.43722902244472e-4,1.43722902244472e-4,0.011988496561920277,-730,-1
2899,1,4034649203,5.5892239761739e-5,5.5892239761739e-5,0.007476141119537167,-730,-1
2899,1,374924203,1.35738296564224e-4,1.35738296564224e-4,0.011650724457345902,-730,-1
2899,1,4274575203,6.30783848739629e-4,6.30783848739629e-4,0.02511551085086528,-730,-1
2899,1,4085837203,1.35738296564224e-4,1.35738296564224e-4,0.011650724457345902,-730,-1
2899,1,440087203,5.03030157855654e-4,5.03030157855654e-4,0.0224284233586115,-730,-1
2899,1,4062252203,-3.992302840124241e-5,7.984605680248e-6,0.0028257157383884796,-730,-1
2899,1,4096620203,-3.992302840124241e-5,7.984605680248e-6,0.0028257157383884796,-730,-1
2899,2,444113203,1.27753690883975e-4,1.27753690883975e-4,0.011302862953553918,0,30
2899,2,444114203,2.0759974768646e-4,2.0759974768646e-4,0.014408379689909101,0,30
2899,2,133857203,5.03030157855654e-4,5.03030157855654e-4,0.0224284233586115,0,30
2899,2,45757656203,4.790763408149e-5,4.790763408149e-5,0.006921561717203575,0,30
2899,2,375801203,3.1139962152969e-4,3.1139962152969e-4,0.017646589130278906,0,30
2899,2,4190307203,3.83261072651927e-4,3.83261072651927e-4,0.01957713290654341,0,30
2899,2,4169073203,6.3876845441987e-5,6.3876845441987e-5,0.007992331041280184,0,30
2899,2,4049810203,1.43722902244472e-4,1.43722902244472e-4,0.011988496561920277,0,30
2899,1,374954203,5.5892239761739e-5,5.5892239761739e-5,0.007476141119537167,-730,-1
2899,1,4338523203,1.51707507924721e-4,1.51707507924721e-4,0.012317009346807798,-730,-1
2899,1,374384203,2.55507381767951e-4,2.55507381767951e-4,0.01598466208256037,-730,-1
2899,1,4132091203,4.31168706733417e-4,4.31168706733417e-4,0.020764685151610725,-730,-1
2899,1,4171852203,2.55507381767951e-4,2.55507381767951e-4,0.01598466208256037,-730,-1
2899,1,4133989203,1.99615142006212e-4,1.99615142006212e-4,0.014128578691942397,-730,-1
