cohortDefinitionId,timeId,countValue,covariateId,averageValue,sd,minValue,maxValue,p10Value,p25Value,medianValue,p75Value,p90Value,mean,startDayTemporalCharacterization,endDayTemporalCharacterization
2887,2,137,40483173795702,89.87693430656934,30.120274844511098,0,190.1,0,43,53,58,60,0.005807053238385894,0,30
2887,1,672,40757478749702,582.8133035714286,139.73191050014654,0,957,481.4,551,591.6,623.5,645.25,0.028484231943031537,-730,-1
2887,1,3052,3019900753702,5.213247051114024,1.437139868014635,0,30.32,3.64,4.31,5.03,5.73,6.3,0.12936588674126823,-730,-1
2887,2,101,40757494749702,10.968712871287126,9.93894216336591,1.88,78.66,3.42,3.59,4.28,4.96,5.3,0.004281112241437775,0,30
2887,1,724,40762330842702,2.328964088397789,9.669192148022972,0,221.15,0.36,0.59,1.01,1.81,2.89,0.030688368938623263,-730,-1
2887,1,243,3022948749702,25.016954732510293,37.30539878209763,0,360,0.26,8.4,14.86,21.48,27,0.010300101729399797,-730,-1
2887,1,140,3023520647702,45778.84264285715,47160.512682042514,0,314000,0.5,39.1,42300,61000,73100,0.00593421498813157,-730,-1
2887,1,3482,46235168753702,75.34916140149282,4081.862681334209,0,240870,4.61,4.88,5.27,5.72,6.27,0.1475924042048152,-730,-1
2887,1,3561,3024731000702,89.62965459140689,7.811868104335589,6.9,327.7,82.5,86,89,91.3,93,0.150940996948118,-730,-1
2887,2,801,3024731000702,89.59538077403249,6.198331722010357,39.8,112,74,80,83,84.4,85.1,0.033952187182095625,0,30
2887,1,1628,46236952795702,85.61309582309582,23.8834770313233,0,246,60,71,82,92.8,100.4,0.06900644286198711,-730,-1
2887,2,265,46236952795702,89.58343396226414,55.84541307277882,1,904,1,43.8,59,62,64.5,0.011232621227534758,0,30
2887,1,9221,3025315529702,72.63297256262882,20.88198227551933,2.41,180,47.5,57,67,76,82.8,0.39085283146829436,-730,-1
2887,1,244,46285118554702,78.41106557377049,32.51293886934259,0,130,13.1,34,88,99,100,0.010342488979315022,-730,-1
2887,1,105,3026725729702,320.5948571428571,583.097291832613,0,4268.2,0,33.03,154.14,330.3,664.27,0.004450661241098677,-730,-1
2887,1,2252,3026910923702,40.93800177619894,80.88826824499837,0,2082,11.4,15,22,32,46,0.09545608680908782,-730,-1
2887,1,175,3028232923702,2970.7325714285716,12790.96997971983,0,132672,0,0,0,1,1113,0.007417768735164462,-730,-1
2887,1,4296,3036277582702,164.22788640595903,18.590432148084084,49,200,150,158,164,170,174,0.18209562563580875,-730,-1
2887,2,1118,3036277582702,166.30590339892666,16.121777534323552,57,200,104,135,152,156,157,0.04738894540522211,0,30
2887,1,474,3037121636702,0.9333333333333335,12.17445309261565,0,200,0,0.01,0.07,0.11,0.16,0.020091556459816886,-730,-1
2887,1,157,4042248257702,12071.929936305733,31811.259965917136,0,100000,0,0,0,100,10000,0.006654798236690403,-730,-1
2887,1,6118,4301868483702,74.60804184373977,11.891298882069687,37,150,60,65,71,75,78,0.2593251949813496,-730,-1
2887,1,147,4308739000702,30.043469387755103,20.93099120145595,0,150,10.2,17,25,34.1,43.9,0.006230925737538149,-730,-1
2887,1,105,40483362582702,104.71428571428572,17.05123178818778,70,150,84,92,100,113,121,0.004450661241098677,-730,-1
2887,1,1010,43534077753702,9.411871287128688,59.13358849058046,0,1666,3.33,4.2,5.33,6.5,7.66,0.042811122414377754,-730,-1
2887,2,505,46235106923702,28.86158415841584,21.949903945114393,0,220,8,10,12,13,13,0.021405561207188877,0,30
2887,1,452,3000034751702,57.18515486725664,233.19158444046863,0,2517,0,1,7.2,18,46.74,0.019159036961681926,-730,-1
2887,1,1001,3005162753702,2.606993006993005,5.531889808099133,0,97,2.2,2.28,2.35,2.42,2.46,0.04242963716514073,-730,-1
2887,1,180,3007869923702,207.9665,93.86567000240291,0,734,128,154,178,204,223,0.0076297049847405905,-730,-1
2887,1,356,3008486729702,10.646516853932589,10.306292906148204,0,154.8,1.21,1.56,11.74,14.45,16.12,0.015089860969820278,-730,-1
