cohortDefinitionId,timeId,covariateId,mean,averageValue,sd,startDayTemporalCharacterization,endDayTemporalCharacterization
2880,1,3012888701,0.06611570247933884,0.06611570247933884,0.2581900719307985,-730,-1
2880,1,3027018701,0.06611570247933884,0.06611570247933884,0.2581900719307985,-730,-1
2880,2,3012888701,0.9421487603305785,0.9421487603305785,0.9746461479540871,0,30
2880,2,3027018701,0.9504132231404959,0.9504132231404959,0.9789115781709776,0,30
2880,1,3020891701,0.06611570247933884,0.06611570247933884,0.2581900719307985,-730,-1
2880,2,3016502701,0.7851239669421488,0.7851239669421488,0.8897261346999519,0,30
2880,1,3004249701,0.06611570247933884,0.06611570247933884,0.2581900719307985,-730,-1
2880,2,3020891701,0.9504132231404959,0.9504132231404959,0.9789115781709776,0,30
2880,1,3016502701,0.06611570247933884,0.06611570247933884,0.2581900719307985,-730,-1
2880,2,3004249701,0.9421487603305785,0.9421487603305785,0.9746461479540871,0,30
2880,2,1750087402,0.2975206611570248,0.2975206611570248,0.5477038520919303,0,30
2880,2,1790868402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,1337720402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,19053540402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1709170402,0.15702479338842976,0.15702479338842976,0.39789762370944537,0,30
2880,2,1797513402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1000632402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1201620402,0.049586776859504134,0.049586776859504134,0.22359916129700302,0,30
2880,2,1188114402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,703547402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,19003206402,0.08264462809917356,0.08264462809917356,0.2886652759764129,0,30
2880,2,1328165402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1734104402,0.5785123966942148,0.5785123966942148,0.7637365323734163,0,30
2880,2,19008012402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,1308842402,0.10743801652892562,0.10743801652892562,0.3291290537477666,0,30
2880,2,40234201402,-0.04132231404958678,0.04132231404958678,0.20411717413600777,0,30
2880,2,19003953402,0.14049586776859505,0.14049586776859505,0.3763734722887835,0,30
2880,2,19024063402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1154029402,0.2396694214876033,0.2396694214876033,0.49157925150291076,0,30
2880,2,723013402,0.09090909090909091,0.09090909090909091,0.3027546956035405,0,30
2880,2,19093848402,0.11570247933884298,0.11570247933884298,0.3415533606573855,0,30
2880,2,1369939402,0.0743801652892562,0.0743801652892562,0.27385192604596514,0,30
2880,2,906780402,0.34710743801652894,0.34710743801652894,0.5915877741544886,0,30
2880,2,1742253402,0.34710743801652894,0.34710743801652894,0.5915877741544886,0,30
2880,2,794852402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,939259402,0.10743801652892562,0.10743801652892562,0.3291290537477666,0,30
2880,2,715997402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,929435402,0.049586776859504134,0.049586776859504134,0.22359916129700302,0,30
2880,2,1748921402,0.7272727272727273,0.7272727272727273,0.8563195931893302,0,30
2880,2,1717327402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1501700402,0.12396694214876033,0.12396694214876033,0.35354131630094937,0,30
2880,2,956653402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,19044273402,0.34710743801652894,0.34710743801652894,0.5915877741544886,0,30
2880,2,1504620402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,19037038402,0.17355371900826447,0.17355371900826447,0.41831572677169465,0,30
2880,2,970250402,0.06611570247933884,0.06611570247933884,0.2581900719307985,0,30
2880,2,19095309402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,976545402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,725131402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,711714402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,986417402,0.05785123966942149,0.05785123966942149,0.24151469745789186,0,30
2880,2,43013024402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1370109402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1518254402,0.256198347107438,0.256198347107438,0.5082476648436958,0,30
2880,2,1338005402,0.09090909090909091,0.09090909090909091,0.3027546956035405,0,30
2880,2,19037833402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1340128402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1774470402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,1101554402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1580747402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,759740402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,19015726402,0.2809917355371901,0.2809917355371901,0.5322724690282519,0,30
2880,2,1154161402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,744740402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,19026450402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,743670402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,914335402,0.14049586776859505,0.14049586776859505,0.3763734722887835,0,30
2880,2,1799139402,0.09090909090909091,0.09090909090909091,0.3027546956035405,0,30
2880,2,19027080402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,1178663402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,19088167402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,19069137402,0.8925619834710744,0.8925619834710744,0.9486508993244128,0,30
2880,2,715710402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,19086888402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,40244151402,0.1322314049586777,0.1322314049586777,0.3651359013946202,0,30
2880,2,1301025402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1776430402,0.256198347107438,0.256198347107438,0.5082476648436958,0,30
2880,2,40228152402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1177480402,0.0743801652892562,0.0743801652892562,0.27385192604596514,0,30
2880,2,19010482402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,1354860402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1321341402,0.33884297520661155,0.33884297520661155,0.5845026350441958,0,30
2880,2,1567198402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,711584402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,19016749402,0.10743801652892562,0.10743801652892562,0.3291290537477666,0,30
2880,2,1715117402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1718054402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1135766402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,953076402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1790812402,0.7603305785123967,0.7603305785123967,0.8755651331007621,0,30
2880,2,1560524402,0.05785123966942149,0.05785123966942149,0.24151469745789186,0,30
2880,2,1167322402,-0.04132231404958678,0.04132231404958678,0.20411717413600777,0,30
2880,2,40241331402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,19035631402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,19014341402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,19035704402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,1337860402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,19137312402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,735979402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,19055153402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,1110410402,0.4297520661157025,0.4297520661157025,0.6582581074955332,0,30
2880,2,1112807402,0.19008264462809918,0.19008264462809918,0.43778256655038106,0,30
2880,2,739138402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,1506270402,0.5454545454545454,0.5454545454545454,0.7415945214603159,0,30
2880,2,1319219402,0.05785123966942149,0.05785123966942149,0.24151469745789186,0,30
2880,2,755695402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,745466402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,836208402,-0.04132231404958678,0.04132231404958678,0.20411717413600777,0,30
2880,2,967823402,0.9669421487603306,0.9669421487603306,0.9873871612432997,0,30
2880,2,766814402,0.1322314049586777,0.1322314049586777,0.3651359013946202,0,30
2880,2,1776684402,0.09090909090909091,0.09090909090909091,0.3027546956035405,0,30
2880,2,1300978402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1342001402,0.14049586776859505,0.14049586776859505,0.3763734722887835,0,30
2880,2,1326303402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1102527402,0.049586776859504134,0.049586776859504134,0.22359916129700302,0,30
2880,2,722031402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,956691402,0.05785123966942149,0.05785123966942149,0.24151469745789186,0,30
2880,2,19036781402,-0.04132231404958678,0.04132231404958678,0.20411717413600777,0,30
2880,2,45775570402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1139042402,0.2231404958677686,0.2231404958677686,0.4743254496622064,0,30
2880,2,1754994402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,19050488402,0.1487603305785124,0.1487603305785124,0.38728510789619774,0,30
2880,2,715259402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,951511402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,40171288402,0.4214876033057851,0.4214876033057851,0.6518979766252899,0,30
2880,2,19111620402,0.049586776859504134,0.049586776859504134,0.22359916129700302,0,30
2880,2,1314002402,0.05785123966942149,0.05785123966942149,0.24151469745789186,0,30
2880,2,1388796402,0.08264462809917356,0.08264462809917356,0.2886652759764129,0,30
2880,2,1107830402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1502905402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,19030353402,0.09917355371900827,0.09917355371900827,0.3162169664414709,0,30
2880,2,1738170402,0.7272727272727273,0.7272727272727273,0.8563195931893302,0,30
2880,2,19020477402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,785649402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,19020124402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,948078402,0.11570247933884298,0.11570247933884298,0.3415533606573855,0,30
2880,2,19095164402,0.06611570247933884,0.06611570247933884,0.2581900719307985,0,30
2880,2,708298402,0.4214876033057851,0.4214876033057851,0.6518979766252899,0,30
2880,2,1322184402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,966991402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1777806402,0.6446280991735537,0.6446280991735537,0.8061982412070876,0,30
2880,2,1237049402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1736887402,0.1652892561983471,0.1652892561983471,0.40823434827201555,0,30
2880,2,1346823402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1154343402,0.2066115702479339,0.2066115702479339,0.4564198767432752,0,30
2880,2,966956402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,19044986402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1143374402,0.049586776859504134,0.049586776859504134,0.22359916129700302,0,30
2880,2,19061088402,0.0743801652892562,0.0743801652892562,0.27385192604596514,0,30
2880,2,740275402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,902251402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1332418402,0.21487603305785125,0.21487603305785125,0.4654587715811148,0,30
2880,2,1746940402,0.11570247933884298,0.11570247933884298,0.3415533606573855,0,30
2880,2,1361711402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1367571402,0.0743801652892562,0.0743801652892562,0.27385192604596514,0,30
2880,2,791967402,0.30578512396694213,0.30578512396694213,0.5552587448674653,0,30
2880,2,710062402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,732893402,0.1322314049586777,0.1322314049586777,0.3651359013946202,0,30
2880,2,19112635402,0.4297520661157025,0.4297520661157025,0.6582581074955332,0,30
2880,2,1103314402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,766529402,0.12396694214876033,0.12396694214876033,0.35354131630094937,0,30
2880,2,35604506402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,961047402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,1124300402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,1316262402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,991855402,0.09090909090909091,0.09090909090909091,0.3027546956035405,0,30
2880,2,19078126402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,904453402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,19007977402,-0.04132231404958678,0.04132231404958678,0.20411717413600777,0,30
2880,2,991876402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,1777087402,0.8429752066115702,0.8429752066115702,0.9219229598270638,0,30
2880,2,1115008402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,965748402,-0.04132231404958678,0.04132231404958678,0.20411717413600777,0,30
2880,2,974166402,0.049586776859504134,0.049586776859504134,0.22359916129700302,0,30
2880,2,1503297402,0.06611570247933884,0.06611570247933884,0.2581900719307985,0,30
2880,2,1307863402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,1742432402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1521987402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1353766402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,987245402,0.12396694214876033,0.12396694214876033,0.35354131630094937,0,30
2880,2,717136402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,19011773402,0.05785123966942149,0.05785123966942149,0.24151469745789186,0,30
2880,2,1551099402,0.049586776859504134,0.049586776859504134,0.22359916129700302,0,30
2880,2,40173184402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1771162402,-0.04132231404958678,0.04132231404958678,0.20411717413600777,0,30
2880,2,975125402,0.18181818181818182,0.18181818181818182,0.4281597965946651,0,30
2880,2,19039298402,0.05785123966942149,0.05785123966942149,0.24151469745789186,0,30
2880,2,924566402,0.06611570247933884,0.06611570247933884,0.2581900719307985,0,30
2880,2,1363053402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,1786617402,0.06611570247933884,0.06611570247933884,0.2581900719307985,0,30
2880,2,997881402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,19011082402,0.06611570247933884,0.06611570247933884,0.2581900719307985,0,30
2880,2,1000560402,0.2975206611570248,0.2975206611570248,0.5477038520919303,0,30
2880,2,1303425402,0.0743801652892562,0.0743801652892562,0.27385192604596514,0,30
2880,2,19056874402,0.2066115702479339,0.2066115702479339,0.4564198767432752,0,30
2880,2,45892847402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,797399402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,1792515402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,923645402,0.8429752066115702,0.8429752066115702,0.9219229598270638,0,30
2880,2,19101849402,0.08264462809917356,0.08264462809917356,0.2886652759764129,0,30
2880,2,790253402,0.05785123966942149,0.05785123966942149,0.24151469745789186,0,30
2880,2,1800835402,-0.04132231404958678,0.01652892561983471,0.12909503596539926,0,30
2880,2,1341927402,0.14049586776859505,0.14049586776859505,0.3763734722887835,0,30
2880,2,753626402,0.34710743801652894,0.34710743801652894,0.5915877741544886,0,30
2880,2,1386957402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,1125315402,0.9586776859504132,0.9586776859504132,0.9831585030058215,0,30
2880,2,1545958402,0.1652892561983471,0.1652892561983471,0.40823434827201555,0,30
2880,2,19025274402,0.9834710743801653,0.9834710743801653,0.9957906077579812,0,30
2880,2,956874402,0.4380165289256198,0.4380165289256198,0.6645573716685826,0,30
2880,2,1309944402,0.12396694214876033,0.12396694214876033,0.35354131630094937,0,30
2880,2,713196402,0.19834710743801653,0.19834710743801653,0.44719832259400605,0,30
2880,2,19045317402,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,948515402,0.05785123966942149,0.05785123966942149,0.24151469745789186,0,30
2880,2,1343916402,0.11570247933884298,0.11570247933884298,0.3415533606573855,0,30
2880,2,1596977402,0.1652892561983471,0.1652892561983471,0.40823434827201555,0,30
2880,2,19066894402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,19044727402,0.0743801652892562,0.0743801652892562,0.27385192604596514,0,30
2880,2,1344143402,0.11570247933884298,0.11570247933884298,0.3415533606573855,0,30
2880,2,1373928402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,734354402,-0.04132231404958678,0.008264462809917356,0.09128397534865505,0,30
2880,2,989878402,-0.04132231404958678,0.03305785123966942,0.1825679506973101,0,30
2880,2,1750087403,0.2975206611570248,0.2975206611570248,0.5477038520919303,0,30
2880,2,21601517403,0.4380165289256198,0.4380165289256198,0.6645573716685826,0,30
2880,2,1337720403,-0.04132231404958678,0.024793388429752067,0.15810848322073545,0,30
2880,2,21600003403,0.8016528925619835,0.8016528925619835,0.8990428927915646,0,30
2880,2,21604848403,0.8429752066115702,0.8429752066115702,0.9219229598270638,0,30
2880,2,21603966403,0.2396694214876033,0.2396694214876033,0.49157925150291076,0,30
2880,2,19003206403,0.08264462809917356,0.08264462809917356,0.2886652759764129,0,30
